Date,Open,High,Low,Close
12/18/2021,"3,476.28","3,552.08","3,355.80","3,536.90"
12/17/2021,"3,558.02","3,558.02","3,280.66","3,483.70"
12/16/2021,"3,601.70","3,638.98","3,517.45","3,559.37"
12/15/2021,"3,423.82","3,621.59","3,257.49","3,597.87"
12/14/2021,"3,341.78","3,449.03","3,269.81","3,422.21"
12/13/2021,"3,645.02","3,685.81","3,253.08","3,340.87"
12/12/2021,"3,570.25","3,692.47","3,535.40","3,644.17"
12/11/2021,"3,532.86","3,629.99","3,395.01","3,564.12"
12/10/2021,"3,690.53","3,742.77","3,480.00","3,537.86"
12/09/2021,"3,895.99","3,954.30","3,610.01","3,694.26"
12/08/2021,"3,809.18","3,934.75","3,758.39","3,895.98"
12/07/2021,"3,839.27","3,933.00","3,790.02","3,809.00"
12/06/2021,"3,670.48","3,858.30","3,476.04","3,832.43"
12/05/2021,"3,605.03","3,762.96","3,572.52","3,672.30"
12/04/2021,"3,729.62","3,764.08","3,174.41","3,599.83"
12/03/2021,"4,026.08","4,115.00","3,600.00","3,740.07"
